ELMNTKEY,SHAPE_LAT,SHAPE_LNG
104508,47.6276891293948,-122.332201678981
115112,47.5992043237896,-122.333848491305
115118,47.5991943683447,-122.327331277482
115121,47.5991879116352,-122.323386331871
115124,47.5991983248431,-122.315858222883
117879,47.6534414670355,-122.317388372646
117932,47.6535520798041,-122.317604141127
119444,47.5975881634413,-122.323026160144
120102,47.6282396961919,-122.329405908472
120105,47.6294643976494,-122.328993586283
120107,47.6295228419665,-122.328612976635
120166,47.6294660239701,-122.340631472972
120175,47.632397053253,-122.340548316473
120200,47.6363529092054,-122.340101310475
120222,47.6342286074831,-122.340063079305
120240,47.6372941086744,-122.340124970984
120403,47.5982792933624,-122.3243439428
120527,47.6324681735832,-122.340522262691
121340,47.6242064832219,-122.333730784938
121921,47.6119030617685,-122.347464889264
123744,47.5984218406706,-122.324335474607
123942,47.6130830689438,-122.33175739998
123943,47.6131824284253,-122.331605255426
129888,47.6261564314142,-122.337073668992
130708,47.660446537509,-122.316499555576
130793,47.6247576348621,-122.340673531127
130799,47.6247562164464,-122.337777164874
130802,47.6247904152949,-122.33646549067
131238,47.6216088654789,-122.360557432609
132441,47.6179049839101,-122.338485277987
134101,47.6168256977669,-122.320130580234
134961,47.6278421885311,-122.342446071857
134962,47.6276496087268,-122.342196343037
134965,47.629229653767,-122.342182290069
135261,47.6139683390448,-122.313835530197
136041,47.6096874087837,-122.336339979495
136322,47.6536649805954,-122.313912449255
